Time,HR,RR,Mode
24.01.17 03:08:18.876,64.000000,0.912560,Locked
24.01.17 03:08:20.035,64.000000,0.895968,Locked
24.01.17 03:08:20.621,63.000000,0.912560,Locked
24.01.17 03:08:21.888,64.000000,0.929152,Locked
24.01.17 03:08:22.472,64.000000,0.929152,Locked
24.01.17 03:08:23.748,64.000000,0.945744,Locked
24.01.17 03:08:24.325,64.000000,0.945744,Locked
24.01.17 03:08:25.497,63.000000,0.945744,Locked
24.01.17 03:08:26.475,63.000000,0.929152,Locked
24.01.17 03:08:27.153,63.000000,0.912560,Locked
24.01.17 03:08:28.054,64.000000,0.895968,Locked
24.01.17 03:08:28.916,64.000000,0.912560,Locked
24.01.17 03:08:29.882,64.000000,0.895968,Locked
24.01.17 03:08:31.058,66.000000,0.895968,Locked
24.01.17 03:08:31.638,66.000000,0.895968,Locked
24.01.17 03:08:32.515,65.000000,0.929152,Locked
24.01.17 03:08:33.490,65.000000,0.929152,Locked
24.01.17 03:08:34.465,65.000000,0.929152,Locked
24.01.17 03:08:35.353,64.000000,0.945744,Locked
24.01.17 03:08:36.522,64.000000,0.945744,Locked
24.01.17 03:08:37.293,64.000000,0.962336,Locked
24.01.17 03:08:38.373,63.000000,0.945744,Locked
24.01.17 03:08:39.147,63.000000,0.929152,Locked
24.01.17 03:08:40.418,63.000000,0.929152,Locked
24.01.17 03:08:41.001,63.000000,0.912560,Locked
24.01.17 03:08:42.075,64.000000,0.879376,Locked
24.01.17 03:08:43.063,64.000000,0.895968,Locked
24.01.17 03:08:43.729,65.000000,0.912560,Locked
24.01.17 03:08:44.606,65.000000,0.895968,Locked
24.01.17 03:08:45.880,65.000000,0.912560,Locked
24.01.17 03:08:46.475,65.000000,0.912560,Locked
24.01.17 03:08:47.339,65.000000,0.912560,Locked
24.01.17 03:08:48.419,65.000000,0.929152,Locked
24.01.17 03:08:49.389,64.000000,0.945744,Locked
24.01.17 03:08:50.164,64.000000,0.929152,Locked
24.01.17 03:08:51.445,64.000000,0.929152,Locked
24.01.17 03:08:52.015,64.000000,0.962336,Locked
24.01.17 03:08:53.196,63.000000,0.978928,Locked
24.01.17 03:08:53.971,63.000000,0.945744,Locked
24.01.17 03:08:54.941,63.000000,0.962336,Locked
24.01.17 03:08:56.117,62.000000,0.945744,Locked
24.01.17 03:08:56.794,62.000000,0.962336,Locked
24.01.17 03:08:57.769,62.000000,0.929152,Locked
24.01.17 03:08:59.050,62.000000,0.945744,Locked
24.01.17 03:08:59.626,62.000000,0.962336,Locked
24.01.17 03:09:00.607,63.000000,0.945744,Locked
24.01.17 03:09:01.571,63.000000,0.945744,Locked
24.01.17 03:09:02.547,63.000000,0.895968,Locked
24.01.17 03:09:03.633,66.000000,0.929152,Locked
24.01.17 03:09:04.593,66.000000,0.929152,Locked
24.01.17 03:09:05.281,66.000000,0.945744,Locked
24.01.17 03:09:06.354,66.000000,0.945744,Locked
24.01.17 03:09:07.129,66.000000,0.929152,Locked
24.01.17 03:09:08.411,66.000000,0.912560,Locked
24.01.17 03:09:08.994,65.000000,0.929152,Locked
24.01.17 03:09:10.258,66.000000,0.929152,Locked
24.01.17 03:09:10.837,66.000000,0.929152,Locked
24.01.17 03:09:11.725,64.000000,0.929152,Locked
24.01.17 03:09:12.687,64.000000,0.929152,Locked
24.01.17 03:09:13.861,64.000000,0.945744,Locked
24.01.17 03:09:14.931,64.000000,0.929152,Locked
24.01.17 03:09:15.904,64.000000,0.945744,Locked
24.01.17 03:09:16.497,64.000000,0.945744,Locked
24.01.17 03:09:17.465,63.000000,0.962336,Locked
24.01.17 03:09:18.839,63.000000,0.962336,Locked
24.01.17 03:09:19.316,63.000000,0.945744,Locked
24.01.17 03:09:20.396,63.000000,0.945744,Locked
24.01.17 03:09:21.469,63.000000,0.929152,Locked
24.01.17 03:09:22.145,63.000000,0.929152,Locked
24.01.17 03:09:23.021,63.000000,0.912560,Locked
24.01.17 03:09:24.196,63.000000,0.945744,Locked
24.01.17 03:09:25.086,63.000000,0.912560,Locked
24.01.17 03:09:26.052,63.000000,0.929152,Locked
24.01.17 03:09:26.830,63.000000,0.962336,Locked
24.01.17 03:09:27.709,63.000000,0.945744,Locked
24.01.17 03:09:28.685,63.000000,0.929152,Locked
24.01.17 03:09:29.750,63.000000,0.929152,Locked
24.01.17 03:09:30.734,64.000000,0.912560,Locked
24.01.17 03:09:31.417,65.000000,0.912560,Locked
24.01.17 03:09:32.285,65.000000,0.895968,Locked
24.01.17 03:09:33.371,64.000000,0.912560,Locked
24.01.17 03:09:34.139,64.000000,0.895968,Locked
24.01.17 03:09:35.026,64.000000,0.895968,Locked
24.01.17 03:09:36.018,65.000000,0.912560,Locked
24.01.17 03:09:36.868,65.000000,0.895968,Locked
24.01.17 03:09:38.038,65.000000,0.912560,Locked
24.01.17 03:09:38.926,65.000000,0.879376,Locked
24.01.17 03:09:39.509,65.000000,0.895968,Locked
24.01.17 03:09:40.481,66.000000,0.912560,Locked
24.01.17 03:09:41.549,66.000000,0.929152,Locked
24.01.17 03:09:42.725,66.000000,0.912560,Locked
24.01.17 03:09:43.213,65.000000,0.945744,Locked
24.01.17 03:09:44.192,64.000000,0.945744,Locked
24.01.17 03:09:45.154,64.000000,0.962336,Locked
24.01.17 03:09:46.234,64.000000,0.929152,Locked
24.01.17 03:09:47.310,63.000000,0.912560,Locked
24.01.17 03:09:48.299,63.000000,0.929152,Locked
24.01.17 03:09:48.860,63.000000,0.929152,Locked
24.01.17 03:09:49.746,63.000000,0.912560,Locked
24.01.17 03:09:50.712,64.000000,0.929152,Locked
24.01.17 03:09:51.798,64.000000,0.945744,Locked
24.01.17 03:09:52.776,63.000000,0.978928,Locked
24.01.17 03:09:53.638,63.000000,0.978928,Locked
24.01.17 03:09:54.614,63.000000,1.012112,Locked
24.01.17 03:09:55.587,62.000000,0.995520,Locked
24.01.17 03:09:56.568,61.000000,0.995520,Locked
24.01.17 03:09:57.939,61.000000,0.995520,Locked
24.01.17 03:09:59.007,60.000000,1.012112,Locked
24.01.17 03:09:59.590,60.000000,0.995520,Locked
24.01.17 03:10:00.881,60.000000,1.012112,Locked
24.01.17 03:10:01.634,60.000000,0.995520,Locked
24.01.17 03:10:02.813,59.000000,1.012112,Locked
24.01.17 03:10:03.585,59.000000,0.978928,Locked
24.01.17 03:10:04.567,60.000000,0.978928,Locked
24.01.17 03:10:05.835,60.000000,0.978928,Locked
24.01.17 03:10:06.508,60.000000,0.929152,Locked
24.01.17 03:10:07.393,61.000000,0.929152,Locked
24.01.17 03:10:08.471,62.000000,0.929152,Locked
24.01.17 03:10:09.534,63.000000,0.929152,Locked
24.01.17 03:10:10.515,63.000000,0.895968,Locked
24.01.17 03:10:11.090,63.000000,0.895968,Locked
24.01.17 03:10:11.975,63.000000,0.895968,Locked
24.01.17 03:10:12.845,64.000000,0.895968,Locked
24.01.17 03:10:14.120,65.000000,0.862784,Locked
24.01.17 03:10:14.609,65.000000,0.895968,Locked
24.01.17 03:10:15.679,65.000000,0.895968,Locked
24.01.17 03:10:16.453,65.000000,0.912560,Locked
24.01.17 03:10:17.331,65.000000,0.912560,Locked
24.01.17 03:10:18.602,66.000000,0.929152,Locked
24.01.17 03:10:19.189,65.000000,0.945744,Locked
24.01.17 03:10:20.458,65.000000,0.962336,Locked
24.01.17 03:10:21.530,64.000000,0.945744,Locked
24.01.17 03:10:22.207,63.000000,0.945744,Locked
24.01.17 03:10:23.377,63.000000,0.945744,Locked
24.01.17 03:10:23.963,63.000000,0.929152,Locked
24.01.17 03:10:24.852,63.000000,0.912560,Locked
24.01.17 03:10:25.840,63.000000,0.929152,Locked
24.01.17 03:10:26.789,63.000000,0.945744,Locked
24.01.17 03:10:27.666,63.000000,0.945744,Locked
24.01.17 03:10:28.642,63.000000,0.945744,Locked
24.01.17 03:10:29.622,63.000000,0.962336,Locked
24.01.17 03:10:30.591,63.000000,0.945744,Locked
24.01.17 03:10:31.581,63.000000,0.929152,Locked
24.01.17 03:10:32.469,63.000000,0.929152,Locked
24.01.17 03:10:33.534,63.000000,0.929152,Locked
24.01.17 03:10:34.297,63.000000,0.945744,Locked
24.01.17 03:10:35.571,64.000000,0.912560,Locked
24.01.17 03:10:36.149,64.000000,0.912560,Locked
24.01.17 03:10:37.036,64.000000,0.895968,Locked
24.01.17 03:10:37.921,64.000000,0.895968,Locked
24.01.17 03:10:38.787,64.000000,0.879376,Locked
24.01.17 03:10:39.673,65.000000,0.895968,Locked
24.01.17 03:10:41.036,65.000000,0.929152,Locked
24.01.17 03:10:41.813,65.000000,0.978928,Locked
24.01.17 03:10:42.783,64.000000,0.978928,Locked
24.01.17 03:10:43.782,64.000000,0.995520,Locked
24.01.17 03:10:44.545,63.000000,1.012112,Locked
24.01.17 03:10:45.614,62.000000,1.045296,Locked
24.01.17 03:10:46.981,61.000000,1.028704,Locked
24.01.17 03:10:48.061,60.000000,1.028704,Locked
24.01.17 03:10:48.727,59.000000,1.045296,Locked
24.01.17 03:10:49.800,58.000000,1.028704,Locked
24.01.17 03:10:51.100,58.000000,0.995520,Locked
24.01.17 03:10:51.759,58.000000,0.995520,Locked
24.01.17 03:10:52.928,58.000000,0.995520,Locked
24.01.17 03:10:53.705,59.000000,0.978928,Locked
24.01.17 03:10:54.773,59.000000,0.962336,Locked
24.01.17 03:10:55.649,60.000000,0.978928,Locked
24.01.17 03:10:56.723,60.000000,1.012112,Locked
24.01.17 03:10:57.998,60.000000,0.978928,Locked
24.01.17 03:10:58.672,60.000000,0.995520,Locked
24.01.17 03:10:59.658,60.000000,1.012112,Locked
24.01.17 03:11:01.020,60.000000,1.028704,Locked
24.01.17 03:11:01.701,59.000000,1.012112,Locked
24.01.17 03:11:02.670,59.000000,0.995520,Locked
24.01.17 03:11:04.042,59.000000,0.978928,Locked
24.01.17 03:11:04.626,59.000000,0.945744,Locked
24.01.17 03:11:05.722,60.000000,0.945744,Locked
24.01.17 03:11:06.768,60.000000,0.929152,Locked
24.01.17 03:11:07.448,61.000000,0.929152,Locked
24.01.17 03:11:08.724,62.000000,0.895968,Locked
24.01.17 03:11:09.300,63.000000,0.929152,Locked
24.01.17 03:11:10.276,63.000000,0.962336,Locked
24.01.17 03:11:11.356,63.000000,0.929152,Locked
24.01.17 03:11:12.129,64.000000,0.929152,Locked
24.01.17 03:11:13.300,64.000000,0.929152,Locked
24.01.17 03:11:14.284,64.000000,0.945744,Locked
24.01.17 03:11:14.857,63.000000,0.929152,Locked
24.01.17 03:11:16.041,63.000000,0.945744,Locked
24.01.17 03:11:16.813,63.000000,0.962336,Locked
24.01.17 03:11:17.783,62.000000,0.978928,Locked
24.01.17 03:11:18.953,62.000000,0.962336,Locked
24.01.17 03:11:20.130,62.000000,0.962336,Locked
24.01.17 03:11:20.709,62.000000,0.995520,Locked
24.01.17 03:11:21.886,62.000000,0.978928,Locked
24.01.17 03:11:22.658,61.000000,0.995520,Locked
24.01.17 03:11:23.639,61.000000,0.995520,Locked
24.01.17 03:11:24.614,60.000000,0.978928,Locked
24.01.17 03:11:25.690,61.000000,0.978928,Locked
24.01.17 03:11:26.962,61.000000,0.945744,Locked
24.01.17 03:11:27.539,61.000000,0.945744,Locked
24.01.17 03:11:28.528,61.000000,0.962336,Locked
24.01.17 03:11:29.395,61.000000,0.929152,Locked
24.01.17 03:11:30.361,61.000000,0.912560,Locked
24.01.17 03:11:31.441,61.000000,0.945744,Locked
24.01.17 03:11:32.214,62.000000,0.978928,Locked
24.01.17 03:11:33.397,62.000000,0.978928,Locked
24.01.17 03:11:34.262,62.000000,1.012112,Locked
24.01.17 03:11:35.636,61.000000,1.028704,Locked
24.01.17 03:11:36.308,60.000000,1.045296,Locked
24.01.17 03:11:37.590,60.000000,1.028704,Locked
24.01.17 03:11:38.746,59.000000,1.061888,Locked
24.01.17 03:11:39.437,58.000000,1.045296,Locked
24.01.17 03:11:40.807,58.000000,1.012112,Locked
24.01.17 03:11:41.493,58.000000,1.028704,Locked
24.01.17 03:11:42.561,58.000000,1.045296,Locked
24.01.17 03:11:43.728,57.000000,1.012112,Locked
24.01.17 03:11:44.608,58.000000,1.028704,Locked
24.01.17 03:11:45.782,58.000000,1.012112,Locked
24.01.17 03:11:46.846,58.000000,0.995520,Locked
24.01.17 03:11:47.926,58.000000,0.978928,Locked
24.01.17 03:11:48.992,59.000000,0.995520,Locked
24.01.17 03:11:49.569,59.000000,0.995520,Locked
24.01.17 03:11:50.851,59.000000,0.978928,Locked
24.01.17 03:11:51.529,59.000000,0.995520,Locked
24.01.17 03:11:52.990,60.000000,0.995520,Locked
24.01.17 03:11:53.568,60.000000,0.978928,Locked
24.01.17 03:11:54.455,60.000000,0.962336,Locked
24.01.17 03:11:55.419,60.000000,0.962336,Locked
24.01.17 03:11:56.407,60.000000,0.962336,Locked
24.01.17 03:11:57.369,61.000000,0.945744,Locked
24.01.17 03:11:58.638,61.000000,0.929152,Locked
24.01.17 03:11:59.221,61.000000,0.945744,Locked
24.01.17 03:12:00.200,62.000000,0.962336,Locked
24.01.17 03:12:01.173,62.000000,0.945744,Locked
24.01.17 03:12:02.063,62.000000,0.929152,Locked
24.01.17 03:12:03.141,62.000000,0.945744,Locked
24.01.17 03:12:04.294,62.000000,0.945744,Locked
24.01.17 03:12:05.191,63.000000,0.945744,Locked
24.01.17 03:12:05.860,63.000000,0.945744,Locked
24.01.17 03:12:06.828,63.000000,0.962336,Locked
24.01.17 03:12:07.803,63.000000,0.945744,Locked
24.01.17 03:12:08.883,62.000000,0.945744,Locked
24.01.17 03:12:09.781,62.000000,0.945744,Locked
24.01.17 03:12:10.831,62.000000,0.978928,Locked
24.01.17 03:12:11.610,62.000000,0.978928,Locked
24.01.17 03:12:12.590,62.000000,0.962336,Locked
24.01.17 03:12:13.554,62.000000,0.995520,Locked
24.01.17 03:12:14.734,61.000000,1.012112,Locked
24.01.17 03:12:15.634,61.000000,0.978928,Locked
24.01.17 03:12:16.784,61.000000,0.995520,Locked
24.01.17 03:12:17.548,60.000000,1.012112,Locked
24.01.17 03:12:18.626,60.000000,0.995520,Locked
24.01.17 03:12:19.889,60.000000,0.962336,Locked
24.01.17 03:12:20.469,60.000000,0.978928,Locked
24.01.17 03:12:21.441,60.000000,0.962336,Locked
24.01.17 03:12:22.404,60.000000,0.929152,Locked
24.01.17 03:12:23.306,61.000000,0.929152,Locked
24.01.17 03:12:24.257,62.000000,0.895968,Locked
24.01.17 03:12:25.425,62.000000,0.879376,Locked
24.01.17 03:12:25.912,63.000000,0.862784,Locked
24.01.17 03:12:26.885,66.000000,0.879376,Locked
24.01.17 03:12:27.748,66.000000,0.879376,Locked
24.01.17 03:12:28.645,66.000000,0.895968,Locked
24.01.17 03:12:29.514,66.000000,0.912560,Locked
24.01.17 03:12:30.770,66.000000,0.945744,Locked
24.01.17 03:12:31.754,65.000000,0.945744,Locked
24.01.17 03:12:32.329,65.000000,0.962336,Locked
24.01.17 03:12:33.432,64.000000,0.962336,Locked
24.01.17 03:12:34.574,63.000000,0.978928,Locked
24.01.17 03:12:35.457,63.000000,0.978928,Locked
24.01.17 03:12:36.634,62.000000,0.978928,Locked
24.01.17 03:12:37.603,62.000000,0.995520,Locked
24.01.17 03:12:38.284,61.000000,0.995520,Locked
24.01.17 03:12:39.253,61.000000,0.978928,Locked
24.01.17 03:12:40.622,61.000000,0.995520,Locked
24.01.17 03:12:41.297,60.000000,0.995520,Locked
24.01.17 03:12:42.567,60.000000,0.978928,Locked
24.01.17 03:12:43.556,60.000000,1.012112,Locked
24.01.17 03:12:44.230,60.000000,1.028704,Locked
24.01.17 03:12:45.206,59.000000,0.995520,Locked
24.01.17 03:12:46.583,60.000000,0.978928,Locked
24.01.17 03:12:47.559,60.000000,0.962336,Locked
24.01.17 03:12:48.128,60.000000,0.962336,Locked
24.01.17 03:12:49.500,60.000000,0.962336,Locked
24.01.17 03:12:50.074,60.000000,0.945744,Locked
24.01.17 03:12:51.349,61.000000,0.978928,Locked
24.01.17 03:12:52.030,61.000000,0.962336,Locked
24.01.17 03:12:52.923,62.000000,0.945744,Locked
24.01.17 03:12:53.890,62.000000,0.962336,Locked
24.01.17 03:12:54.951,61.000000,0.995520,Locked
24.01.17 03:12:55.929,61.000000,0.995520,Locked
24.01.17 03:12:56.901,61.000000,0.978928,Locked
24.01.17 03:12:57.882,61.000000,0.995520,Locked
24.01.17 03:12:59.053,60.000000,0.962336,Locked
24.01.17 03:12:59.826,61.000000,0.962336,Locked
24.01.17 03:13:01.099,61.000000,0.978928,Locked
24.01.17 03:13:01.776,61.000000,0.978928,Locked
24.01.17 03:13:02.751,61.000000,0.962336,Locked
24.01.17 03:13:04.031,61.000000,0.978928,Locked
24.01.17 03:13:04.703,61.000000,0.978928,Locked
24.01.17 03:13:05.686,61.000000,0.962336,Locked
24.01.17 03:13:06.680,62.000000,0.962336,Locked
24.01.17 03:13:07.639,62.000000,0.962336,Locked
24.01.17 03:13:08.796,62.000000,0.962336,Locked
24.01.17 03:13:09.771,62.000000,0.945744,Locked
24.01.17 03:13:10.853,62.000000,0.945744,Locked
24.01.17 03:13:11.428,61.000000,0.962336,Locked
24.01.17 03:13:12.311,62.000000,0.929152,Locked
24.01.17 03:13:13.577,62.000000,0.929152,Locked
24.01.17 03:13:14.168,62.000000,0.945744,Locked
24.01.17 03:13:15.434,62.000000,0.945744,Locked
24.01.17 03:13:16.409,62.000000,0.945744,Locked
24.01.17 03:13:17.194,63.000000,0.962336,Locked
24.01.17 03:13:18.448,62.000000,0.962336,Locked
24.01.17 03:13:18.942,62.000000,0.962336,Locked
24.01.17 03:13:19.910,62.000000,0.929152,Locked
24.01.17 03:13:20.998,62.000000,0.962336,Locked
24.01.17 03:13:21.866,62.000000,0.978928,Locked
24.01.17 03:13:22.836,62.000000,0.978928,Locked
24.01.17 03:13:23.812,62.000000,0.945744,Locked
24.01.17 03:13:24.688,66.000000,0.929152,Locked
24.01.17 03:13:25.875,66.000000,0.912560,Locked
24.01.17 03:13:26.541,66.000000,0.879376,Locked
24.01.17 03:13:27.321,66.000000,0.846192,Locked
24.01.17 03:13:28.115,66.000000,0.763232,Locked
24.01.17 03:13:28.979,66.000000,0.829600,Locked
24.01.17 03:13:29.673,66.000000,0.763232,Locked
24.01.17 03:13:30.752,66.000000,0.597312,Locked
24.01.17 03:13:31.319,66.000000,0.713456,Locked
24.01.17 03:13:31.905,67.000000,0.862784,Locked
24.01.17 03:13:32.488,67.000000,0.580720,Locked
24.01.17 03:13:33.868,68.000000,1.410320,Locked
24.01.17 03:13:34.731,72.000000,0.829600,Locked
24.01.17 03:13:35.527,71.000000,0.763232,Locked
24.01.17 03:13:36.491,71.000000,0.879376,Locked
24.01.17 03:13:37.477,71.000000,0.912560,Locked
24.01.17 03:13:38.632,71.000000,1.095072,Locked
24.01.17 03:13:39.315,71.000000,0.912560,Locked
24.01.17 03:13:40.112,70.000000,0.862784,Locked
24.01.17 03:13:41.278,70.000000,1.178032,Locked
24.01.17 03:13:42.845,70.000000,1.244400,Locked
24.01.17 03:13:43.427,69.000000,0.895968,Locked
24.01.17 03:13:44.189,69.000000,0.713456,Locked
24.01.17 03:13:44.970,68.000000,0.763232,Locked
24.01.17 03:13:45.945,68.000000,0.978928,Locked
24.01.17 03:13:46.639,68.000000,0.746640,Locked
24.01.17 03:13:48.107,68.000000,1.061888,Locked
24.01.17 03:13:48.786,68.000000,1.045296,Locked
24.01.17 03:13:49.371,67.000000,0.630496,Locked
24.01.17 03:13:49.845,67.000000,0.481168,Locked
24.01.17 03:13:50.442,67.000000,0.597312,Locked
24.01.17 03:13:51.406,67.000000,0.547536,Locked
24.01.17 03:13:51.619,67.000000,0.497760,Locked
24.01.17 03:13:52.091,67.000000,0.597312,Locked
24.01.17 03:13:52.769,106.000000,0.630496,Locked
24.01.17 03:13:53.751,105.000000,0.663680,Locked
24.01.17 03:13:54.135,105.000000,0.680272,Locked
24.01.17 03:13:54.818,104.000000,0.713456,Locked
24.01.17 03:13:55.598,103.000000,0.779824,Locked
24.01.17 03:13:56.492,83.000000,0.829600,Locked
24.01.17 03:13:57.458,83.000000,0.813008,Locked
24.01.17 03:13:58.435,82.000000,0.829600,Locked
24.01.17 03:13:59.010,81.000000,0.912560,Locked
24.01.17 03:13:59.125,81.000000,0.082960,Locked
24.01.17 03:14:00.389,65.000000,1.061888,Locked
24.01.17 03:14:00.764,65.000000,0.613904,Locked
24.01.17 03:14:01.642,65.000000,0.862784,Locked
24.01.17 03:14:02.431,65.000000,0.796416,Locked
24.01.17 03:14:03.410,65.000000,0.763232,Locked
24.01.17 03:14:03.787,66.000000,0.663680,Locked
24.01.17 03:14:04.567,66.000000,0.713456,Locked
24.01.17 03:14:05.643,66.000000,0.713456,Locked
24.01.17 03:14:06.030,68.000000,0.730048,Locked
24.01.17 03:14:06.713,68.000000,0.730048,Locked
24.01.17 03:14:07.396,81.000000,0.680272,Locked
24.01.17 03:14:08.391,81.000000,0.713456,Locked
24.01.17 03:14:08.858,81.000000,0.730048,Locked
24.01.17 03:14:09.855,81.000000,0.713456,Locked
24.01.17 03:14:10.632,81.000000,0.696864,Locked
24.01.17 03:14:11.393,82.000000,0.730048,Locked
24.01.17 03:14:11.783,82.000000,0.746640,Locked
24.01.17 03:14:12.564,81.000000,0.813008,Locked
24.01.17 03:14:13.650,79.000000,0.862784,Locked
24.01.17 03:14:14.428,78.000000,0.978928,Locked
24.01.17 03:14:15.400,77.000000,1.012112,Locked
24.01.17 03:14:16.372,76.000000,0.978928,Locked
24.01.17 03:14:17.438,64.000000,1.028704,Locked
24.01.17 03:14:18.706,63.000000,0.962336,Locked
24.01.17 03:14:19.290,64.000000,0.912560,Locked
24.01.17 03:14:20.373,64.000000,0.846192,Locked
24.01.17 03:14:20.959,64.000000,0.846192,Locked
24.01.17 03:14:21.923,65.000000,0.929152,Locked
24.01.17 03:14:22.898,64.000000,0.978928,Locked
24.01.17 03:14:23.878,64.000000,0.995520,Locked
24.01.17 03:14:25.152,64.000000,1.028704,Locked
24.01.17 03:14:26.227,63.000000,0.962336,Locked
24.01.17 03:14:26.804,63.000000,0.929152,Locked
24.01.17 03:14:28.076,63.000000,0.929152,Locked
24.01.17 03:14:28.943,62.000000,1.178032,Locked
24.01.17 03:14:30.539,61.000000,1.194624,Locked
24.01.17 03:14:30.982,61.000000,0.796416,Locked
24.01.17 03:14:31.771,60.000000,0.862784,Locked
24.01.17 03:14:32.973,61.000000,1.061888,Locked
24.01.17 03:14:33.624,61.000000,0.813008,Locked
24.01.17 03:14:35.004,61.000000,1.095072,Locked
24.01.17 03:14:36.067,61.000000,0.929152,Locked
24.01.17 03:14:36.645,61.000000,0.978928,Locked
24.01.17 03:14:36.941,61.000000,0.248880,Locked
24.01.17 03:14:37.844,61.000000,0.862784,Locked
24.01.17 03:14:38.998,61.000000,0.796416,Locked
24.01.17 03:14:39.313,62.000000,0.696864,Locked
24.01.17 03:14:39.961,62.000000,0.663680,Locked
24.01.17 03:14:41.035,81.000000,0.713456,Locked
24.01.17 03:14:41.504,81.000000,0.763232,Locked
24.01.17 03:14:42.203,80.000000,0.796416,Locked
24.01.17 03:14:43.195,80.000000,0.829600,Locked
24.01.17 03:14:43.958,79.000000,0.929152,Locked
24.01.17 03:14:45.131,72.000000,1.194624,Locked
24.01.17 03:14:46.218,72.000000,0.929152,Locked
24.01.17 03:14:47.481,71.000000,1.012112,Locked
24.01.17 03:14:48.058,66.000000,0.962336,Locked
24.01.17 03:14:49.030,66.000000,0.929152,Locked
24.01.17 03:14:49.726,65.000000,0.713456,Locked
24.01.17 03:14:50.716,65.000000,0.912560,Locked
24.01.17 03:14:51.471,64.000000,0.829600,Locked
24.01.17 03:14:52.358,65.000000,0.895968,Locked
24.01.17 03:14:53.353,65.000000,0.879376,Locked
24.01.17 03:14:54.213,66.000000,0.978928,Locked
24.01.17 03:14:54.894,66.000000,0.696864,Locked
24.01.17 03:14:55.678,75.000000,0.779824,Locked
24.01.17 03:14:56.161,75.000000,0.497760,Locked
24.01.17 03:14:56.553,75.000000,0.398208,Locked
24.01.17 03:14:56.732,75.000000,0.116144,Locked
24.01.17 03:14:56.941,75.000000,0.265472,Locked
24.01.17 03:14:57.236,76.000000,0.215696,Locked
24.01.17 03:14:57.316,76.000000,0.165920,Locked
24.01.17 03:14:57.512,76.000000,0.132736,Locked
24.01.17 03:14:58.307,76.000000,0.514352,Locked
24.01.17 03:14:58.779,76.000000,0.746640,Locked
24.01.17 03:14:59.579,77.000000,0.713456,Locked
24.01.17 03:15:00.550,77.000000,0.746640,Locked
24.01.17 03:15:00.777,77.000000,0.564128,Locked
24.01.17 03:15:00.939,77.000000,0.199104,Locked
24.01.17 03:15:01.899,77.000000,0.895968,Locked
24.01.17 03:15:02.987,77.000000,0.696864,Locked
24.01.17 03:15:03.459,77.000000,0.398208,Locked
24.01.17 03:15:05.019,78.000000,1.012112,Locked
24.01.17 03:15:05.326,78.000000,0.630496,Locked
24.01.17 03:15:06.299,78.000000,0.895968,Locked
24.01.17 03:15:07.262,78.000000,0.995520,Locked
24.01.17 03:15:08.465,78.000000,1.161440,Acquiring
24.01.17 03:15:09.538,75.000000,1.028704,Locked
24.01.17 03:15:10.507,75.000000,0.796416,Locked
24.01.17 03:15:11.077,75.000000,0.813008,Locked
24.01.17 03:15:12.045,75.000000,0.945744,Locked
24.01.17 03:15:12.734,75.000000,0.763232,Locked
24.01.17 03:15:13.711,75.000000,0.713456,Locked
24.01.17 03:15:14.186,75.000000,0.680272,Locked
24.01.17 03:15:15.168,75.000000,0.613904,Locked
24.01.17 03:15:16.526,90.000000,0.647088,Locked
24.01.17 03:15:16.835,90.000000,0.696864,Locked
24.01.17 03:15:17.499,87.000000,0.680272,Locked
24.01.17 03:15:18.187,88.000000,0.696864,Locked
24.01.17 03:15:18.870,88.000000,0.713456,Locked
24.01.17 03:15:19.854,86.000000,0.746640,Locked
24.01.17 03:15:20.732,85.000000,0.796416,Locked
24.01.17 03:15:21.215,83.000000,0.829600,Locked
24.01.17 03:15:22.083,82.000000,0.862784,Locked
24.01.17 03:15:23.447,81.000000,0.929152,Locked
24.01.17 03:15:24.042,66.000000,1.028704,Locked
24.01.17 03:15:25.209,66.000000,0.945744,Locked
24.01.17 03:15:25.984,66.000000,0.929152,Locked
24.01.17 03:15:26.860,67.000000,0.962336,Locked
24.01.17 03:15:28.226,65.000000,0.962336,Locked
24.01.17 03:15:28.821,64.000000,0.978928,Locked
24.01.17 03:15:29.785,63.000000,0.929152,Locked
24.01.17 03:15:30.957,63.000000,0.929152,Locked
24.01.17 03:15:31.638,63.000000,0.929152,Locked
24.01.17 03:15:32.812,63.000000,0.895968,Locked
24.01.17 03:15:33.892,63.000000,0.862784,Locked
24.01.17 03:15:34.381,64.000000,0.879376,Locked
24.01.17 03:15:35.246,65.000000,0.929152,Locked
24.01.17 03:15:36.316,65.000000,0.962336,Locked
24.01.17 03:15:37.357,64.000000,0.945744,Locked
24.01.17 03:15:38.280,66.000000,0.895968,Locked
24.01.17 03:15:38.866,66.000000,0.879376,Locked
24.01.17 03:15:39.730,65.000000,0.879376,Locked
24.01.17 03:15:40.739,65.000000,0.895968,Locked
24.01.17 03:15:41.496,65.000000,0.846192,Locked
24.01.17 03:15:42.363,66.000000,0.895968,Locked
24.01.17 03:15:43.457,66.000000,0.912560,Locked
24.01.17 03:15:44.314,66.000000,0.945744,Locked
24.01.17 03:15:45.192,66.000000,0.912560,Locked
24.01.17 03:15:46.083,65.000000,0.912560,Locked
24.01.17 03:15:47.435,66.000000,0.912560,Locked
24.01.17 03:15:47.924,65.000000,0.929152,Locked
24.01.17 03:15:49.012,65.000000,0.929152,Locked
24.01.17 03:15:49.774,64.000000,0.879376,Locked
