Time,HR,RR,Mode,GSR,SkinT,AccX,AccY,AccZ
18/02/17 00:08:04.639,0.000000,0.630496,,0.000,0.000,0.023,-0.801,-0.564
18/02/17 00:08:05.572,67.000000,0.912560,Acquiring,340330.000,0.000,0.023,-0.797,-0.576
18/02/17 00:08:06.360,67.000000,0.796416,Acquiring,340330.000,0.000,0.024,-0.787,-0.594
18/02/17 00:08:07.076,67.000000,0.730048,Acquiring,340330.000,0.000,0.032,-0.757,-0.630
18/02/17 00:08:07.808,67.000000,0.713456,Acquiring,340330.000,0.000,0.014,-1.080,-0.093
18/02/17 00:08:08.256,67.000000,0.464576,Acquiring,340330.000,0.000,-0.302,-0.153,0.829
18/02/17 00:08:09.213,67.000000,0.945744,Acquiring,340330.000,0.000,-0.209,-0.272,0.939
18/02/17 00:08:10.151,67.000000,0.945744,Acquiring,340330.000,0.000,1.216,-1.120,0.498
18/02/17 00:08:11.034,67.000000,0.879376,Acquiring,340330.000,0.000,0.442,-0.474,0.062
18/02/17 00:08:12.138,67.000000,1.111664,Acquiring,340330.000,0.000,0.881,-0.509,-0.119
18/02/17 00:08:12.710,67.000000,0.547536,Acquiring,340330.000,0.000,1.223,-0.420,-0.079
18/02/17 00:08:13.020,67.000000,0.315248,Acquiring,340330.000,0.000,0.857,-0.310,0.165
18/02/17 00:08:13.057,67.000000,0.049776,Acquiring,340330.000,0.000,0.857,-0.310,0.165
18/02/17 00:08:14.254,67.000000,0.746640,Acquiring,340330.000,0.000,0.943,0.079,-0.136
18/02/17 00:08:14.551,67.000000,0.730048,Acquiring,340330.000,0.000,0.973,-0.280,-0.134
18/02/17 00:08:15.519,67.000000,0.962336,Acquiring,340330.000,34.300,0.229,-0.525,1.320
18/02/17 00:08:16.589,67.000000,0.813008,Acquiring,340330.000,34.300,1.244,-0.835,-0.742
18/02/17 00:08:17.370,67.000000,0.829600,Acquiring,340330.000,34.300,1.688,-0.252,-0.338
18/02/17 00:08:18.052,67.000000,0.829600,Acquiring,340330.000,34.300,0.909,-0.732,-0.067
18/02/17 00:08:18.734,67.000000,0.647088,Acquiring,340330.000,34.300,0.477,-0.596,0.123
18/02/17 00:08:19.419,67.000000,0.331840,Acquiring,340330.000,34.300,0.472,-0.786,-0.094
18/02/17 00:08:19.994,67.000000,0.962336,Acquiring,340330.000,34.300,0.615,-0.734,0.259
18/02/17 00:08:21.165,67.000000,0.846192,Acquiring,340330.000,34.300,0.651,-0.686,0.305
18/02/17 00:08:22.051,67.000000,0.879376,Acquiring,340330.000,34.300,0.649,-0.681,0.277
18/02/17 00:08:22.636,67.000000,0.862784,Acquiring,340330.000,34.300,0.645,-0.655,0.317
18/02/17 00:08:23.015,67.000000,0.381616,Acquiring,340330.000,34.300,0.645,-0.656,0.325
18/02/17 00:08:23.601,71.000000,0.580720,Locked,340330.000,34.300,0.659,-0.644,0.310
18/02/17 00:08:24.683,73.000000,0.829600,Locked,340330.000,34.300,0.668,-0.651,0.340
18/02/17 00:08:25.161,73.000000,0.779824,Locked,340330.000,34.300,0.672,-0.626,0.325
18/02/17 00:08:25.658,73.000000,0.514352,Locked,340330.000,34.300,0.680,-0.641,0.322
18/02/17 00:08:26.633,73.000000,0.730048,Locked,340330.000,34.300,0.681,-0.624,0.335
18/02/17 00:08:27.015,73.000000,0.597312,Locked,340330.000,34.300,0.687,-0.646,0.314
18/02/17 00:08:27.890,73.000000,0.813008,Locked,340330.000,34.300,0.691,-0.629,0.345
18/02/17 00:08:28.485,74.000000,0.696864,Locked,340330.000,34.300,0.678,-0.634,0.323
18/02/17 00:08:29.461,73.000000,0.763232,Locked,340330.000,34.300,0.683,-0.643,0.311
18/02/17 00:08:30.134,73.000000,0.813008,Locked,340330.000,34.300,0.693,-0.623,0.321
18/02/17 00:08:30.927,74.000000,0.796416,Locked,340330.000,34.300,0.690,-0.626,0.323
18/02/17 00:08:32.297,74.000000,1.426912,Locked,340330.000,34.300,0.693,-0.628,0.330
18/02/17 00:08:33.454,74.000000,1.144848,Locked,340330.000,34.300,0.691,-0.625,0.323
18/02/17 00:08:34.331,74.000000,0.879376,Locked,340330.000,34.300,0.692,-0.625,0.320
18/02/17 00:08:35.306,73.000000,0.929152,Locked,340330.000,34.300,0.693,-0.632,0.321
18/02/17 00:08:36.475,72.000000,0.862784,Locked,340330.000,34.300,0.695,-0.630,0.321
18/02/17 00:08:37.055,72.000000,0.912560,Locked,340330.000,34.300,0.693,-0.627,0.318
18/02/17 00:08:38.031,72.000000,0.945744,Locked,340330.000,34.300,0.696,-0.630,0.322
18/02/17 00:08:38.917,67.000000,0.912560,Locked,340330.000,34.300,0.692,-0.632,0.316
18/02/17 00:08:39.884,66.000000,0.962336,Locked,340330.000,34.300,0.686,-0.633,0.317
18/02/17 00:08:41.057,62.000000,0.895968,Locked,340330.000,34.300,0.688,-0.645,0.321
18/02/17 00:08:42.029,66.000000,0.895968,Locked,340330.000,34.300,0.685,-0.630,0.312
18/02/17 00:08:42.516,66.000000,0.879376,Locked,340330.000,34.300,0.673,-0.644,0.320
18/02/17 00:08:43.793,67.000000,0.862784,Locked,340330.000,34.300,0.664,-0.664,0.286
18/02/17 00:08:44.181,70.000000,0.796416,Locked,340330.000,34.300,0.619,-0.700,0.270
18/02/17 00:08:44.955,70.000000,0.730048,Locked,340330.000,34.240,0.654,-0.677,0.270
18/02/17 00:08:45.831,69.000000,0.846192,Locked,340330.000,34.240,0.637,-0.698,0.279
18/02/17 00:08:46.818,69.000000,0.663680,Locked,340330.000,34.240,0.635,-0.692,0.293
18/02/17 00:08:47.880,69.000000,0.995520,Locked,340330.000,34.240,0.616,-0.753,0.142
18/02/17 00:08:48.277,69.000000,0.613904,Locked,340330.000,34.240,0.557,-0.716,0.053
18/02/17 00:08:49.448,69.000000,1.028704,Locked,340330.000,34.240,0.694,-0.631,0.230
18/02/17 00:08:50.135,69.000000,0.962336,Locked,340330.000,34.240,0.820,-0.673,-0.108
18/02/17 00:08:50.999,69.000000,0.895968,Locked,340330.000,34.240,0.690,-0.676,0.046
18/02/17 00:08:51.989,69.000000,0.879376,Locked,340330.000,34.240,0.702,-0.686,0.036
18/02/17 00:08:52.864,69.000000,0.862784,Locked,340330.000,34.240,0.956,-0.472,-0.222
18/02/17 00:08:54.022,69.000000,1.244400,Locked,340330.000,34.240,1.040,-0.697,-0.013
18/02/17 00:08:54.811,69.000000,0.829600,Locked,340330.000,34.240,0.710,-0.616,-0.160
18/02/17 00:08:55.200,68.000000,0.431392,Locked,340330.000,34.240,0.512,-0.390,0.214
18/02/17 00:08:55.680,68.000000,0.464576,Locked,340330.000,34.240,0.903,-0.710,-0.395
18/02/17 00:08:56.576,69.000000,0.895968,Locked,340330.000,34.240,0.905,-0.564,0.062
18/02/17 00:08:57.640,69.000000,0.912560,Locked,340330.000,34.240,0.988,-0.230,0.002
18/02/17 00:08:58.409,69.000000,0.895968,Locked,340330.000,34.240,0.562,-0.846,0.230
18/02/17 00:08:59.495,69.000000,0.829600,Locked,340330.000,34.240,-0.740,0.192,-0.443
18/02/17 00:08:59.871,69.000000,0.630496,Locked,340330.000,34.240,0.400,-0.774,0.603
18/02/17 00:09:00.467,68.000000,0.663680,Locked,340330.000,34.240,0.316,-0.770,0.444
18/02/17 00:09:00.652,68.000000,0.199104,Locked,340330.000,34.240,0.463,-0.922,0.253
18/02/17 00:09:00.945,68.000000,0.248880,Locked,340330.000,34.240,0.430,-0.848,0.267
18/02/17 00:09:01.334,68.000000,0.431392,Locked,340330.000,34.240,0.299,-0.896,0.032
18/02/17 00:09:01.724,68.000000,0.365024,Locked,340330.000,34.240,0.122,-1.144,0.250
18/02/17 00:09:01.830,68.000000,0.099552,Locked,340330.000,34.240,0.154,-0.654,-0.475
18/02/17 00:09:02.114,70.000000,0.298656,Locked,340330.000,34.240,0.138,-1.004,-0.216
18/02/17 00:09:02.504,70.000000,0.348432,Locked,340330.000,34.240,-0.506,-0.626,0.177
18/02/17 00:09:03.186,70.000000,0.713456,Locked,340330.000,34.240,-0.472,-1.017,-0.138
18/02/17 00:09:03.381,70.000000,0.132736,Locked,340330.000,34.240,-0.186,-0.405,0.339
18/02/17 00:09:04.269,70.000000,0.564128,Locked,340330.000,34.240,0.874,-0.434,0.440
18/02/17 00:09:04.564,71.000000,0.414800,Locked,340330.000,34.240,1.177,-0.534,-0.228
18/02/17 00:09:04.572,71.000000,0.033184,Locked,340330.000,34.240,1.177,-0.534,-0.228
18/02/17 00:09:05.244,71.000000,0.431392,Locked,340330.000,34.240,0.511,-0.740,-0.267
18/02/17 00:09:05.722,71.000000,0.829600,Locked,340330.000,34.240,1.145,-0.065,-0.049
18/02/17 00:09:06.892,71.000000,0.763232,Locked,340330.000,34.240,0.992,-0.676,0.021
18/02/17 00:09:07.302,71.000000,0.879376,Locked,340330.000,34.240,1.043,-0.525,-0.342
18/02/17 00:09:08.169,71.000000,0.846192,Locked,340330.000,34.240,0.955,-0.424,-0.169
18/02/17 00:09:09.147,71.000000,0.813008,Locked,340330.000,34.240,0.766,-0.322,-0.132
18/02/17 00:09:09.817,72.000000,0.846192,Locked,340330.000,34.240,0.786,-0.182,-0.174
18/02/17 00:09:10.597,72.000000,0.746640,Locked,340330.000,34.240,1.375,-0.276,0.006
18/02/17 00:09:11.386,72.000000,0.779824,Locked,340330.000,34.240,1.245,-0.468,-0.179
18/02/17 00:09:12.266,75.000000,0.895968,Locked,340330.000,34.240,1.244,-0.287,-0.166
18/02/17 00:09:13.132,75.000000,0.862784,Locked,340330.000,34.240,0.445,-0.654,0.182
18/02/17 00:09:14.205,75.000000,0.879376,Locked,340330.000,34.240,0.940,-1.103,-0.103
18/02/17 00:09:15.201,75.000000,0.912560,Locked,340330.000,34.240,0.151,-0.624,0.460
18/02/17 00:09:15.282,75.000000,0.116144,Locked,340330.000,34.190,0.151,-0.624,0.460
18/02/17 00:09:15.668,75.000000,0.630496,Locked,340330.000,34.190,1.498,-0.385,0.074
18/02/17 00:09:16.457,75.000000,0.829600,Locked,340330.000,34.190,1.117,-0.460,-0.104
18/02/17 00:09:17.333,75.000000,0.846192,Locked,340330.000,34.190,0.925,-0.267,-0.091
18/02/17 00:09:18.420,75.000000,0.829600,Locked,340330.000,34.190,1.136,-0.281,0.170
18/02/17 00:09:19.079,74.000000,0.912560,Locked,340330.000,34.190,1.017,-0.349,0.201
18/02/17 00:09:19.869,74.000000,0.813008,Locked,340330.000,34.190,0.621,-0.257,-0.078
18/02/17 00:09:20.650,73.000000,0.746640,Locked,340330.000,34.190,0.941,-0.385,-0.119
18/02/17 00:09:21.430,72.000000,0.813008,Locked,340330.000,34.190,0.764,-0.298,-0.017
18/02/17 00:09:22.111,72.000000,0.663680,Locked,340330.000,34.190,0.984,-0.429,-0.288
18/02/17 00:09:22.892,72.000000,0.796416,Locked,340330.000,34.190,0.279,-0.671,0.785
18/02/17 00:09:23.976,72.000000,0.846192,Locked,340330.000,34.190,0.215,-0.849,0.361
18/02/17 00:09:24.247,72.000000,0.497760,Locked,226555.000,34.190,-0.374,-0.547,0.083
18/02/17 00:09:24.735,72.000000,0.447984,Locked,340330.000,34.190,-0.189,-0.879,0.219
18/02/17 00:09:25.319,72.000000,0.597312,Locked,340330.000,34.190,-0.205,-0.944,-0.085
18/02/17 00:09:26.407,72.000000,0.796416,Locked,169667.000,34.190,-0.060,-0.894,-0.306
18/02/17 00:09:26.990,72.000000,0.829600,Locked,112777.000,34.190,-0.031,-0.880,-0.327
18/02/17 00:09:27.855,73.000000,0.879376,Locked,135533.000,34.190,-0.260,-0.933,-0.216
18/02/17 00:09:28.635,73.000000,0.829600,Locked,106789.000,34.190,-0.238,-0.942,-0.174
18/02/17 00:09:29.807,71.000000,0.862784,Locked,104025.000,34.190,-0.229,-0.970,-0.184
18/02/17 00:09:30.683,72.000000,0.846192,Locked,98902.000,34.190,-0.237,-0.971,-0.188
18/02/17 00:09:31.267,72.000000,0.879376,Locked,96523.000,34.190,-0.219,-0.927,-0.189
18/02/17 00:09:32.057,73.000000,0.862784,Locked,94256.000,34.190,-0.198,-0.946,-0.191
18/02/17 00:09:32.937,73.000000,0.862784,Locked,90022.000,34.190,-0.200,-0.942,-0.193
18/02/17 00:09:34.009,73.000000,0.895968,Locked,88043.000,34.190,-0.212,-0.951,-0.202
18/02/17 00:09:34.786,73.000000,0.912560,Locked,84333.000,34.190,-0.201,-0.940,-0.196
18/02/17 00:09:35.954,72.000000,0.945744,Locked,82591.000,34.190,-0.200,-0.936,-0.187
18/02/17 00:09:36.630,71.000000,0.912560,Locked,80920.000,34.190,-0.204,-0.951,-0.183
18/02/17 00:09:37.508,71.000000,0.912560,Locked,79313.000,34.190,-0.228,-0.952,-0.140
18/02/17 00:09:38.394,70.000000,0.879376,Locked,82591.000,34.190,-0.589,-0.768,-0.202
18/02/17 00:09:39.169,70.000000,0.730048,Locked,72142.000,34.190,-0.752,-0.255,-0.544
18/02/17 00:09:40.141,69.000000,0.846192,Locked,53613.000,34.190,-0.728,0.435,-0.471
18/02/17 00:09:41.029,69.000000,0.846192,Locked,52194.000,34.190,-0.726,0.486,-0.513
18/02/17 00:09:42.105,69.000000,0.895968,Locked,50200.000,34.190,-0.762,0.449,-0.466
18/02/17 00:09:42.675,69.000000,0.912560,Locked,48951.000,34.190,-0.746,0.491,-0.456
18/02/17 00:09:43.662,69.000000,0.862784,Locked,47761.000,34.190,-0.781,0.457,-0.429
18/02/17 00:09:44.346,68.000000,0.862784,Locked,46627.000,34.190,-0.809,0.309,-0.465
18/02/17 00:09:45.516,68.000000,1.161440,Locked,46627.000,34.060,-0.079,-0.969,-0.422
18/02/17 00:09:46.488,68.000000,0.962336,Locked,45545.000,34.060,-0.075,-0.668,-0.444
18/02/17 00:09:47.661,68.000000,0.929152,Locked,47761.000,34.060,0.099,-0.771,-0.202
18/02/17 00:09:48.731,67.000000,0.978928,Locked,47188.000,34.060,0.541,-0.842,-0.183
18/02/17 00:09:49.306,67.000000,0.929152,Locked,48349.000,34.060,0.682,-0.830,-0.111
18/02/17 00:09:49.891,70.000000,0.530944,Locked,47761.000,34.060,1.138,-0.460,-0.104
18/02/17 00:09:50.879,70.000000,0.663680,Locked,54351.000,34.060,0.325,-0.990,0.068
18/02/17 00:09:51.560,70.000000,0.879376,Locked,101400.000,34.060,0.766,-1.412,-0.988
18/02/17 00:09:52.426,71.000000,0.962336,Locked,53613.000,34.060,0.922,0.204,0.021
18/02/17 00:09:53.315,70.000000,0.862784,Locked,44511.000,34.060,1.184,0.073,0.729
18/02/17 00:09:54.201,70.000000,0.813008,Locked,47188.000,34.060,0.846,-0.484,0.000
18/02/17 00:09:54.970,70.000000,0.929152,Locked,65064.000,34.060,0.236,-0.233,1.112
18/02/17 00:09:56.058,70.000000,0.779824,Locked,79313.000,34.060,-0.099,-0.498,0.462
18/02/17 00:09:56.619,70.000000,0.862784,Locked,73472.000,34.060,-0.384,-0.488,0.658
18/02/17 00:09:57.426,70.000000,0.730048,Locked,47761.000,34.060,-0.404,-0.979,0.168
18/02/17 00:09:58.681,70.000000,0.962336,Locked,55888.000,34.060,0.226,-0.908,-0.122
18/02/17 00:09:58.973,71.000000,0.514352,Locked,61060.000,34.060,0.169,-0.908,0.017
18/02/17 00:09:59.164,71.000000,0.348432,Locked,53613.000,34.060,0.461,-0.842,-0.182
18/02/17 00:09:59.251,71.000000,0.033184,Locked,53613.000,34.060,0.461,-0.842,-0.182
18/02/17 00:09:59.448,71.000000,0.182512,Locked,50848.000,34.060,0.343,-0.785,-0.069
18/02/17 00:09:59.470,71.000000,0.066368,Locked,50200.000,34.060,0.445,-0.883,0.063
18/02/17 00:09:59.748,71.000000,0.232288,Locked,50200.000,34.060,0.423,-0.824,0.015
18/02/17 00:09:59.933,71.000000,0.232288,Locked,49567.000,34.060,0.642,-0.864,0.072
18/02/17 00:10:00.617,71.000000,0.663680,Locked,52194.000,34.060,0.638,-1.007,0.639
18/02/17 00:10:00.722,71.000000,0.149328,Locked,55888.000,34.060,-0.273,-0.793,-0.319
18/02/17 00:10:00.815,72.000000,0.049776,Locked,55888.000,34.060,-0.273,-0.793,-0.319
18/02/17 00:10:01.699,72.000000,0.580720,Locked,45022.000,34.060,-0.792,0.156,-0.280
18/02/17 00:10:01.990,72.000000,0.597312,Locked,340330.000,34.060,-0.285,-0.878,0.187
18/02/17 00:10:03.347,72.000000,0.945744,Locked,340330.000,34.060,-0.942,-0.565,0.063
18/02/17 00:10:04.029,71.000000,1.128256,Locked,340330.000,34.060,-0.227,1.350,-0.274
18/02/17 00:10:04.810,71.000000,0.779824,Locked,340330.000,34.060,-0.767,0.121,0.321
18/02/17 00:10:06.272,70.000000,1.045296,Locked,340330.000,34.060,-1.239,-0.856,-0.346
18/02/17 00:10:06.675,70.000000,0.779824,Locked,340330.000,34.060,0.297,-1.233,0.703
18/02/17 00:10:07.564,70.000000,0.813008,Locked,162840.000,34.060,0.555,-0.783,0.408
18/02/17 00:10:08.807,71.000000,0.862784,Locked,340330.000,34.060,-0.195,-1.009,0.232
18/02/17 00:10:09.304,71.000000,0.929152,Locked,340330.000,34.060,0.908,-0.363,0.344
18/02/17 00:10:10.182,71.000000,0.912560,Locked,340330.000,34.060,0.716,-0.801,0.069
18/02/17 00:10:10.866,71.000000,0.680272,Locked,340330.000,34.060,-0.589,-0.811,0.061
18/02/17 00:10:11.545,71.000000,0.663680,Locked,340330.000,34.060,-0.697,-0.556,-0.146
18/02/17 00:10:11.732,71.000000,0.215696,Locked,340330.000,34.060,-0.697,-0.623,0.340
18/02/17 00:10:12.221,71.000000,0.481168,Locked,98902.000,34.060,-0.739,-0.170,-0.730
18/02/17 00:10:13.097,71.000000,0.514352,Locked,96523.000,34.060,-0.641,0.375,-0.655
18/02/17 00:10:14.276,71.000000,1.227808,Locked,156538.000,34.060,-0.537,-0.526,-0.681
18/02/17 00:10:14.861,72.000000,0.829600,Locked,56690.000,34.060,-0.198,-0.030,-0.552
18/02/17 00:10:15.439,72.000000,0.647088,Locked,101400.000,33.880,-0.979,-0.253,-0.856
18/02/17 00:10:15.544,72.000000,0.116144,Locked,101400.000,33.880,-0.936,0.011,-0.485
18/02/17 00:10:16.216,71.000000,0.597312,Locked,84333.000,33.880,-0.923,-0.745,-0.263
18/02/17 00:10:17.403,72.000000,0.862784,Locked,131128.000,33.880,-0.616,-0.499,-0.858
18/02/17 00:10:17.593,72.000000,0.547536,Locked,150703.000,33.880,-0.473,-0.642,-1.028
18/02/17 00:10:18.480,72.000000,0.895968,Locked,104025.000,33.880,0.099,-0.937,0.082
18/02/17 00:10:19.544,72.000000,0.862784,Locked,340330.000,33.880,-0.649,-0.033,-0.518
18/02/17 00:10:20.423,72.000000,0.663680,Locked,28681.000,33.880,-0.793,-0.158,-0.315
18/02/17 00:10:20.742,72.000000,0.663680,Locked,340330.000,33.880,-1.044,-1.052,0.286
18/02/17 00:10:21.491,72.000000,0.813008,Locked,50200.000,33.880,-0.715,0.389,0.201
18/02/17 00:10:22.372,72.000000,0.895968,Locked,80920.000,33.880,-0.405,0.213,-0.545
18/02/17 00:10:23.432,73.000000,1.045296,Locked,340330.000,33.880,1.435,-1.234,-1.086
18/02/17 00:10:24.514,72.000000,0.796416,Locked,340330.000,33.880,-0.862,-1.166,-0.392
18/02/17 00:10:25.089,72.000000,0.829600,Locked,58362.000,33.880,-0.277,-0.878,-0.647
18/02/17 00:10:25.981,72.000000,0.580720,Locked,340330.000,33.880,-0.829,-0.926,0.097
18/02/17 00:10:26.455,72.000000,0.779824,Locked,92090.000,33.880,-0.335,-0.224,-0.067
18/02/17 00:10:27.438,72.000000,0.995520,Locked,90022.000,33.880,0.810,-0.680,-0.715
18/02/17 00:10:28.014,72.000000,0.580720,Locked,32032.000,33.880,0.598,-0.409,-0.125
18/02/17 00:10:29.185,72.000000,0.763232,Locked,42574.000,33.880,0.967,0.314,0.771
18/02/17 00:10:29.477,72.000000,0.730048,Locked,39156.000,33.880,1.783,-0.091,0.327
18/02/17 00:10:30.559,72.000000,0.829600,Locked,38009.000,33.880,1.380,-1.202,-0.743
18/02/17 00:10:31.241,72.000000,0.945744,Locked,35571.000,33.880,0.314,-0.115,-0.964
18/02/17 00:10:32.216,72.000000,0.962336,Locked,33711.000,33.880,0.249,-0.166,-0.927
18/02/17 00:10:33.098,72.000000,0.829600,Locked,29567.000,33.880,0.183,-0.464,-0.633
18/02/17 00:10:33.974,72.000000,0.779824,Locked,36578.000,33.880,1.132,-0.127,-0.145
18/02/17 00:10:34.645,72.000000,0.763232,Locked,340330.000,33.880,1.397,0.934,0.861
18/02/17 00:10:35.546,72.000000,0.696864,Locked,340330.000,33.880,-0.305,-1.569,0.130
18/02/17 00:10:36.399,72.000000,0.647088,Locked,127000.000,33.880,-0.449,-0.200,-0.369
18/02/17 00:10:36.896,73.000000,0.895968,Locked,43042.000,33.880,0.415,-1.364,-0.335
18/02/17 00:10:37.774,73.000000,0.912560,Locked,38766.000,33.880,-0.784,-0.554,0.582
18/02/17 00:10:38.848,72.000000,1.061888,Locked,41226.000,33.880,0.602,-1.052,-1.095
18/02/17 00:10:38.855,72.000000,0.033184,Locked,41226.000,33.880,0.602,-1.052,-1.095
18/02/17 00:10:39.339,72.000000,0.514352,Locked,43521.000,33.880,0.658,-0.698,0.109
18/02/17 00:10:39.627,72.000000,0.265472,Locked,44511.000,33.880,1.394,-0.828,-0.181
18/02/17 00:10:39.727,73.000000,0.116144,Locked,31252.000,33.880,0.518,-0.934,-0.245
18/02/17 00:10:40.787,73.000000,0.730048,Locked,46080.000,33.880,0.157,-0.409,0.569
18/02/17 00:10:40.894,73.000000,0.066368,Locked,48951.000,33.880,0.307,-1.118,0.299
18/02/17 00:10:41.105,73.000000,0.464576,Locked,31768.000,33.880,0.649,-1.024,-0.219
18/02/17 00:10:41.275,73.000000,0.282064,Locked,28681.000,33.880,1.022,-0.812,-0.368
18/02/17 00:10:41.873,73.000000,0.282064,Locked,27248.000,33.880,0.614,-0.605,-0.175
18/02/17 00:10:42.064,73.000000,0.232288,Locked,26863.000,33.880,1.187,-0.217,0.032
18/02/17 00:10:42.272,73.000000,0.348432,Locked,34310.000,33.880,-0.259,-0.539,0.106
18/02/17 00:10:42.362,73.000000,0.149328,Locked,38384.000,33.880,0.822,-0.158,0.815
18/02/17 00:10:42.652,73.000000,0.365024,Locked,36236.000,33.880,-0.160,0.057,0.135
18/02/17 00:10:43.030,73.000000,0.365024,Locked,29796.000,33.880,1.558,-0.813,-0.119
18/02/17 00:10:43.810,73.000000,0.779824,Locked,24283.000,33.880,1.267,-0.794,-0.527
18/02/17 00:10:44.493,73.000000,0.663680,Locked,26675.000,33.880,1.590,-0.451,0.191
18/02/17 00:10:45.566,74.000000,0.779824,Locked,28897.000,33.700,0.198,-0.935,0.348
18/02/17 00:10:46.160,74.000000,0.912560,Locked,30507.000,33.700,0.495,-1.038,-0.116
18/02/17 00:10:47.126,73.000000,0.945744,Locked,24760.000,33.700,0.203,-0.858,-0.633
18/02/17 00:10:47.723,73.000000,0.597312,Locked,24600.000,33.700,-0.062,-0.905,-0.315
18/02/17 00:10:48.011,73.000000,0.248880,Locked,24760.000,33.700,0.401,-0.848,-0.315
18/02/17 00:10:48.113,73.000000,0.149328,Locked,26125.000,33.700,0.491,-0.904,-0.376
18/02/17 00:10:48.791,73.000000,0.680272,Locked,26863.000,33.700,0.618,-0.790,0.318
18/02/17 00:10:49.568,73.000000,0.099552,Locked,28467.000,33.700,0.859,-0.476,0.338
18/02/17 00:10:49.856,73.000000,0.298656,Locked,30030.000,33.700,1.004,0.061,0.336
18/02/17 00:10:50.742,73.000000,0.497760,Locked,31507.000,33.700,0.820,-0.700,-0.200
18/02/17 00:10:51.026,73.000000,0.431392,Locked,32300.000,33.700,0.855,-0.348,-0.093
18/02/17 00:10:51.033,73.000000,0.033184,Locked,32300.000,33.700,0.855,-0.348,-0.093
18/02/17 00:10:51.137,73.000000,0.049776,Locked,31252.000,33.700,1.152,-0.462,-0.111
18/02/17 00:10:51.318,73.000000,0.398208,Locked,31252.000,33.700,0.711,-0.423,-0.051
18/02/17 00:10:52.294,73.000000,1.012112,Locked,30751.000,33.700,0.219,-0.847,0.271
18/02/17 00:10:53.084,73.000000,0.514352,Locked,31768.000,33.700,1.112,-0.531,-0.059
18/02/17 00:10:53.186,73.000000,0.248880,Locked,25089.000,33.700,0.783,-0.540,0.274
18/02/17 00:10:53.278,73.000000,0.215696,Locked,27643.000,33.700,0.113,0.236,0.135
18/02/17 00:10:53.855,74.000000,0.580720,Locked,27845.000,33.700,0.414,-0.716,1.083
18/02/17 00:10:54.739,74.000000,0.862784,Locked,26306.000,33.700,0.590,-1.208,0.271
18/02/17 00:10:55.914,74.000000,0.912560,Locked,25256.000,33.700,0.876,-0.104,-0.243
18/02/17 00:10:56.877,74.000000,0.929152,Locked,21021.000,33.700,0.946,-0.192,-0.320
18/02/17 00:10:57.754,73.000000,0.713456,Locked,20557.000,33.700,0.893,-1.066,-0.141
18/02/17 00:10:58.241,73.000000,0.945744,Locked,20333.000,33.700,-0.001,-0.797,-0.603
18/02/17 00:10:59.051,73.000000,0.763232,Locked,34929.000,33.700,-0.170,-0.825,0.409
18/02/17 00:10:59.800,73.000000,0.779824,Locked,32573.000,33.700,-3.354,-1.151,0.243
18/02/17 00:11:00.093,73.000000,0.298656,Locked,25597.000,33.700,-0.753,-0.600,0.048
18/02/17 00:11:00.100,73.000000,0.033184,Locked,25597.000,33.700,-0.753,-0.600,0.048
18/02/17 00:11:00.397,73.000000,0.315248,Locked,22953.000,33.700,-0.648,-0.583,-0.601
18/02/17 00:11:01.295,73.000000,0.796416,Locked,19479.000,33.700,-0.808,-0.382,-0.416
18/02/17 00:11:01.862,74.000000,0.680272,Locked,28467.000,33.700,-0.781,-0.692,0.020
18/02/17 00:11:02.922,74.000000,0.680272,Locked,27643.000,33.700,-0.900,-0.042,-0.023
18/02/17 00:11:03.310,74.000000,0.730048,Locked,25947.000,33.700,-0.751,0.300,-0.483
18/02/17 00:11:04.092,74.000000,0.763232,Locked,28049.000,33.700,-0.637,0.279,-0.635
18/02/17 00:11:04.189,74.000000,0.099552,Locked,28049.000,33.700,-0.871,0.236,-0.497
18/02/17 00:11:04.197,74.000000,0.033184,Locked,28049.000,33.700,-0.871,0.236,-0.497
18/02/17 00:11:04.685,74.000000,0.447984,Locked,27054.000,33.700,-0.907,0.337,-0.351
18/02/17 00:11:05.565,74.000000,0.945744,Locked,26306.000,33.700,-0.710,0.288,-0.664
18/02/17 00:11:06.236,74.000000,0.365024,Locked,26863.000,33.700,-0.617,0.402,-0.470
18/02/17 00:11:06.824,74.000000,0.846192,Locked,340330.000,33.700,-0.706,-0.418,0.342
18/02/17 00:11:07.905,74.000000,1.012112,Locked,34929.000,33.700,-0.396,-0.414,-0.438
18/02/17 00:11:09.064,75.000000,0.846192,Locked,46627.000,33.700,0.047,-0.164,-0.968
18/02/17 00:11:09.272,75.000000,0.464576,Locked,55888.000,33.700,-0.406,-0.013,-0.511
18/02/17 00:11:09.657,73.000000,0.564128,Locked,42574.000,33.700,-0.969,-0.518,-0.417
18/02/17 00:11:09.844,73.000000,0.116144,Locked,38009.000,33.700,-0.969,-0.518,-0.417
18/02/17 00:11:09.952,73.000000,0.132736,Locked,38009.000,33.700,-1.069,-0.293,-0.742
18/02/17 00:11:10.136,73.000000,0.232288,Locked,27248.000,33.700,-0.950,-0.121,-0.174
18/02/17 00:11:11.111,74.000000,0.929152,Locked,25947.000,33.700,-0.990,0.021,-0.210
18/02/17 00:11:11.315,74.000000,0.165920,Locked,25597.000,33.700,-1.078,-0.042,0.224
18/02/17 00:11:13.257,74.000000,0.846192,Locked,41226.000,33.700,-0.154,0.373,-0.943
